|GJ 4111         |             |19 29 05.16|+07 09 35.9|2MASS J19290514+0709357| 8.022| 7.367| 7.189|
|GJ 3884         |             |15 01 10.75|+07 09 47.8|2MASS J15011074+0709477| 8.682| 8.056| 7.807|
|GJ 1102 A       |             |07 50 15.35|+07 11 37.1|2MASS J07501534+0711373|14.996|14.719|14.634|
|GJ 1102 B       |             |07 50 14.58|+07 11 48.8|2MASS J07501457+0711490|15.031|14.898|14.746|
|GJ 3467         |             |07 58 09.10|+07 17 01.5|2MASS J07580909+0717015| 9.272| 8.639| 8.381|
|GJ 4195         |             |21 27 46.44|+07 17 56.3|2MASS J21274643+0717559| 8.373| 7.799| 7.545|
|Gl 626          |HIP 80644    |16 27 56.91|+07 18 19.6|2MASS J16275690+0718195| 6.551| 5.969| 5.796|
|Gl 598          |HIP 77257    |15 46 26.61|+07 21 11.1|2MASS J15462661+0721109| 3.430| 3.070| 2.989|
|GJ 1210         |             |17 07 40.85|+07 22 06.7|2MASS J17074083+0722066| 9.284| 8.654| 8.419|
|Wo 9661         |HIP 96229    |19 34 05.35|+07 22 44.2|2MASS J19340535+0722442| 2.300| 1.811| 1.704|
|GJ 1222         |             |17 54 17.12|+07 22 44.8|2MASS J17541710+0722446| 8.772| 8.246| 7.974|
|Wo 9251 B       |HIP 39721 B  |08 07 08.80|+07 22 57.5|2MASS J08070879+0722577| 8.108| 7.471| 7.327|
|Wo 9251 A       |HIP 39721 A  |08 07 09.09|+07 23 00.2|2MASS J08070908+0723002| 7.942| 7.320| 7.257|
|GJ 3633         |HIP 53486    |10 56 30.80|+07 23 18.5|2MASS J10563080+0723184| 5.739| 5.348| 5.199|
|GJ 3095         |HIP 6454     |01 22 56.76|+07 25 09.3|2MASS J01225675+0725095| 5.619| 5.124| 4.933|
|GJ 2152         |             |21 13 28.92|+07 27 04.3|2MASS J21132894+0727043|15.209|14.951|14.806|
|GJ 3174         |             |02 39 17.33|+07 28 17.1|2MASS J02391735+0728169| 9.881| 9.343| 9.033|
|GJ 3039         |             |00 32 34.80|+07 29 27.2|2MASS J00323480+0729271| 8.397| 7.790| 7.508|
|Gl 756.2        |HIP 95298    |19 23 15.17|+07 31 33.4|2MASS J19231517+0731335| 5.090| 4.393| 4.119|
|GJ 4088         |             |18 57 10.54|+07 34 17.1|2MASS J18571054+0734171| 8.331| 7.745| 7.565|
|Wo 9515         |HIP 74682    |15 15 45.49|+07 35 52.1|2MASS J15154548+0735518| 8.226| 7.558| 7.421|
|GJ 4383         |HIP 118200   |23 58 32.64|+07 39 31.1|2MASS J23583264+0739304| 7.907| 7.290| 7.063|
|GJ 3757         |             |12 59 24.04|+07 43 55.1|2MASS J12592403+0743551|10.740|10.165| 9.838|
|GJ 3368         |             |05 48 24.08|+07 45 38.8|2MASS J05482407+0745388| 9.784| 9.136| 8.877|
|Gl 518.1        |Wo 9454      |13 36 56.68|+07 46 01.5|2MASS J13365666+0746013| 7.895| 7.308| 7.187|
|Gl 323 AB       |HIP 43422    |08 50 42.24|+07 51 52.4|2MASS J08504234+0751517| 6.414| 5.789| 5.599|
|GJ 3163         |             |02 32 58.90|+07 53 17.6|2MASS J02325890+0753176| 6.997| 6.488| 6.335|
|GJ 4092         |HIP 93248    |18 59 38.61|+07 59 14.1|2MASS J18593860+0759140| 7.971| 7.345| 7.154|
|GJ 3339         |             |05 14 03.49|+08 00 15.2|2MASS J05140349+0800151|15.107|14.924|14.863|
|GJ 3007         |             |00 07 59.11|+08 00 19.4|2MASS J00075909+0800190| 9.392| 8.911| 8.652|
|GJ 4144         |             |20 19 34.48|+08 00 29.9|2MASS J20193448+0800298| 9.190| 8.464| 8.210|
|GJ 4016         |             |17 38 51.26|+08 01 35.4|2MASS J17385125+0801352| 8.702| 8.107| 7.847|
|GJ 3282 A       |             |04 25 15.07|+08 02 55.9|2MASS J04251507+0802558| 8.908| 8.316| 8.061|
|GJ 2128         |HIP 84521    |17 16 40.98|+08 03 30.2|2MASS J17164097+0803302| 7.933| 7.389| 7.106|
|Gl 466          |HIP 60661    |12 25 58.58|+08 03 44.0|2MASS J12255857+0803441| 7.973| 7.309| 7.180|
|GJ 3283 B       |             |04 25 16.92|+08 04 04.0|2MASS J04251691+0804039|10.422| 9.836| 9.572|
|GJ 4241         |HIP 108380   |21 57 26.24|+08 08 14.0|2MASS J21572624+0808139| 7.723| 7.117| 6.845|
|GJ 4374         |             |23 54 26.81|+08 09 43.6|2MASS J23542679+0809435| 9.243| 8.703| 8.484|
|GJ 3984         |             |17 01 02.12|+08 12 26.5|2MASS J17010211+0812264| 9.437| 8.802| 8.553|
|GJ 4123         |             |19 49 37.46|+08 12 28.0|2MASS J19493746+0812280|11.821|11.280|11.049|
|GJ 3259         |             |04 00 26.68|+08 14 06.9|2MASS J04002668+0814069|14.562|14.343|14.122|
|GJ 4364         |             |23 49 37.65|+08 21 30.2|2MASS J23493765+0821301| 8.276| 7.708| 7.483|
|Gl 611.3        |HIP 78924    |16 06 41.21|+08 23 18.3|2MASS J16064117+0823182| 8.422| 7.769| 7.565|
|Gl 735          |HIP 92871    |18 55 27.41|+08 24 09.0|2MASS J18552740+0824090| 6.311| 5.680| 5.434|
|Gl 469          |HIP 60910    |12 28 57.59|+08 25 31.9|2MASS J12285759+0825316| 7.844| 7.203| 6.956|
|GJ 4114 A       |HIP 96339    |19 35 06.28|+08 27 38.7|2MASS J19350628+0827389| 7.329| 6.701| 6.486|
|GJ 4114 B       |             |19 35 06.37|+08 27 44.4|2MASS J19350636+0827444| 8.864| 8.290| 7.864|
|GJ 3528         |HIP 44376    |09 02 19.88|+08 28 06.6|2MASS J09021988+0828064| 8.145| 7.528| 7.310|
|GJ 3522         |             |08 58 56.33|+08 28 26.0|2MASS J08585633+0828259| 6.507| 5.966| 5.688|
|GJ 4192         |             |21 24 19.28|+08 30 06.5|2MASS J21241927+0830064| 9.667| 9.083| 8.814|
|Wo 9773         |HIP 109638   |22 12 35.95|+08 33 11.7|2MASS J22123595+0833110| 8.277| 7.681| 7.472|
|GJ 2085         |HIP 55625    |11 23 44.58|+08 33 48.6|2MASS J11234456+0833483| 7.994| 7.395| 7.161|
|GJ 2102         |HIP 66147    |13 33 32.40|+08 35 12.4|2MASS J13333239+0835122| 6.121| 5.613| 5.493|
|GJ 3250         |             |03 47 20.88|+08 41 47.0|2MASS J03472091+0841464| 9.849| 9.272| 9.022|
|GJ 3703         |HIP 58948    |12 05 12.54|+08 43 58.8|2MASS J12051252+0843587| 2.543| 2.126| 2.014|
|Gl 299          |             |08 11 57.56|+08 46 22.9|2MASS J08115757+0846220| 8.424| 7.927| 7.660|
|Gl 471          |HIP 61094    |12 31 15.81|+08 48 38.2|2MASS J12311578+0848380| 6.782| 6.091| 5.892|
|GJ 1204         |             |16 36 05.65|+08 48 49.2|2MASS J16360563+0848491| 9.419| 8.803| 8.510|
|GJ 3270         |             |04 17 18.52|+08 49 22.1|2MASS J04171852+0849220| 9.030| 8.483| 8.182|
|Gl 768          |HIP 97649    |19 50 47.00|+08 52 06.0|2MASS J19504698+0852060| 0.313| 0.102| 0.102|
|GJ 3043         |HIP 2873     |00 36 24.31|+08 52 26.9|2MASS J00362429+0852267| 6.328| 5.925| 5.863|
|GJ 3846         |HIP 70475    |14 24 55.98|+08 53 15.4|2MASS J14245599+0853155| 8.420| 7.802| 7.590|
|GJ 2155         |HIP 115680   |23 26 12.36|+08 53 37.8|2MASS J23261238+0853378| 7.763| 7.070| 6.923|
|GJ 4160 A       |             |20 44 30.72|+08 54 10.7|2MASS J20443072+0854107| 8.136| 7.512| 7.304|
|GJ 4161 B       |             |20 44 30.44|+08 54 25.2|2MASS J20443044+0854252| 8.607| 8.089| 7.823|
|GJ 3510 A       |             |08 39 48.03|+08 56 18.0|2MASS J08394802+0856180| 9.470| 8.912| 8.648|
|GJ 3511 B       |             |08 39 48.48|+08 56 18.2|2MASS J08394847+0856182|10.757|10.200| 9.989|
|Wo 9112         |HIP 15099    |03 14 47.23|+08 58 50.9|2MASS J03144722+0858509| 6.294| 5.878| 5.748|
|Gl 473 AB       |             |12 33 17.41|+09 01 15.7|2MASS J12331738+0901157| 6.995| 6.397| 6.042|
|Gl 138.1 A      |Wo 9114 A    |03 20 37.00|+09 02 00.8|2MASS J03203701+0902007| 7.106| 6.772| 6.676|
|Gl 138.1 B      |Wo 9114 B    |03 20 42.48|+09 02 10.0|2MASS J03204249+0902099|11.079|10.549|10.335|
|GJ 3802         |             |13 43 01.28|+09 04 23.6|2MASS J13430127+0904235| 9.093| 8.485| 8.200|
|GJ 3052         |             |00 44 20.65|+09 07 34.6|2MASS J00442070+0907345| 9.501| 8.957| 8.621|
|GJ 1201         |             |16 27 53.48|+09 12 16.1|2MASS J16275347+0912159|15.250|15.187|15.036|
|Gl 863          |HIP 111313   |22 33 02.23|+09 22 40.7|2MASS J22330225+0922410| 7.208| 6.604| 6.356|
|Gl 824          |HIP 105038   |21 16 32.47|+09 23 37.8|2MASS J21163247+0923376| 6.066| 5.527| 5.391|
|GJ 3277         |HIP 20457    |04 22 58.92|+09 24 11.5|2MASS J04225891+0924113| 6.577| 6.182| 6.118|
|Gl 504          |HIP 64792    |13 16 46.52|+09 25 27.0|2MASS J13164653+0925269| 4.392| 4.107| 4.033|
|GJ 3334         |HIP 23852    |05 07 38.31|+09 28 18.4|2MASS J05073831+0928185| 4.989| 4.745| 4.606|
|GJ 3751         |             |12 49 34.20|+09 28 30.9|2MASS J12493419+0928309| 9.091| 8.481| 8.248|
|Gl 319 C        |HIP 42762    |08 42 52.23|+09 33 11.2|2MASS J08425223+0933111| 8.122| 7.490| 7.283|
|Gl 319 AB       |HIP 42748    |08 42 44.53|+09 33 24.1|2MASS J08424455+0933240| 6.687| 6.051| 5.827|
|Wo 9615 A       |HIP 88771    |18 07 20.98|+09 33 49.9|2MASS J18072099+0933497| 3.509| 3.426| 3.412|
|Wo 9615 B       |             |18 07 19.49|+09 34 01.7|2MASS J18071949+0934016| 9.875| 9.356| 9.044|
|Wo 9431 B       |             |13 11 22.44|+09 36 13.1|2MASS J13112243+0936132| 9.676| 9.070| 8.863|
|Wo 9431 A       |HIP 64345    |13 11 21.41|+09 37 33.5|2MASS J13112139+0937335| 7.534| 7.219| 7.088|
|Gl 203          |HIP 25578    |05 28 00.15|+09 38 38.1|2MASS J05280015+0938382| 8.311| 7.840| 7.542|
|Gl 791.2        |             |20 29 48.33|+09 41 20.2|2MASS J20294834+0941202| 8.228| 7.666| 7.307|
|GJ 4328         |HIP 115004   |23 17 32.31|+09 41 36.4|2MASS J23173230+0941364| 7.526| 6.972| 6.799|
|GJ 3619         |             |10 46 03.92|+09 41 51.4|2MASS J10460391+0941513| 9.441| 8.845| 8.597|
|GJ 3869 B       |HIP 72634 B  |14 51 01.94|+09 43 19.8|2MASS J14510193+0943198| 7.497| 6.940| 6.788|
|GJ 3868 A       |HIP 72634 A  |14 51 02.31|+09 43 25.2|2MASS J14510231+0943252| 6.281| 5.916| 5.821|
|GJ 3860         |HIP 71395    |14 36 00.56|+09 44 47.5|2MASS J14360055+0944474| 5.772| 5.303| 5.142|
|Gl 486          |HIP 62452    |12 47 56.62|+09 45 05.0|2MASS J12475664+0945050| 7.195| 6.666| 6.362|
|GJ 3097         |             |01 25 36.65|+09 45 24.7|2MASS J01253666+0945244| 8.952| 8.413| 8.089|
|Gl 452.1        |Wo 9375      |11 54 07.89|+09 48 22.9|2MASS J11540788+0948227| 8.699| 8.193| 7.872|
|Gl 206          |HIP 25953    |05 32 14.66|+09 49 14.9|2MASS J05321467+0949150| 7.423| 6.876| 6.560|
|Gl 476          |HIP 61413    |12 35 00.71|+09 49 42.6|2MASS J12350069+0949425| 7.995| 7.369| 7.153|
|Wo 9801 A       |HIP 112935   |22 52 24.08|+09 50 08.4|2MASS J22522410+0950084| 4.228| 3.894| 3.922|
|GJ 3960         |             |16 32 52.84|+09 50 25.9|2MASS J16325284+0950259| 8.988| 8.455| 8.160|
|Gl 173.1B       |Wo 9162 B    |04 39 43.26|+09 51 46.8|2MASS J04394326+0951467|10.263| 9.715| 9.421|
|Gl 173.1A       |Wo 9162 A    |04 39 42.61|+09 52 19.5|2MASS J04394259+0952194| 7.149| 6.620| 6.513|
|Wo 9801 B       |             |22 52 29.74|+09 54 04.2|2MASS J22522976+0954042| 9.657| 9.100| 8.821|
|GJ 3226         |             |03 27 38.09|+09 56 06.0|2MASS J03273809+0956059| 7.814| 7.183| 7.027|
|GJ 3874         |HIP 72981    |14 54 53.48|+09 56 36.6|2MASS J14545347+0956364| 8.217| 7.618| 7.388|
|GJ 3689 A       |HIP 57888    |11 52 20.90|+09 56 53.3|2MASS J11522089+0956533| 5.870| 5.393| 5.248|
|GJ 4368         |             |23 50 36.17|+09 56 53.6|2MASS J23503619+0956537| 7.672| 7.098| 6.807|
|GJ 3322         |HIP 23418 A  |05 01 58.80|+09 58 59.2|2MASS J05015881+0958587| 7.212| 6.657| 6.370|
|Gl 822 A        |HIP 104858 A |21 14 28.81|+10 00 25.1|2MASS J21142881+1000249| 3.736| 3.410| 3.384|
|Gl 822 B        |HIP 104858 B |21 14 28.81|+10 00 25.2|2MASS J21142881+1000249| 3.736| 3.410| 3.384|
|GJ 3690 B       |             |11 52 17.94|+10 00 39.2|2MASS J11521793+1000392|11.418|10.817|10.558|
|GJ 1055         |             |03 09 00.16|+10 01 25.7|2MASS J03090015+1001257| 9.926| 9.333| 9.066|
|GJ 3715         |HIP 59572    |12 12 57.53|+10 02 15.8|2MASS J12125752+1002155| 6.571| 6.226| 6.125|
|Wo 9667         |HIP 97051    |19 43 25.33|+10 05 22.2|2MASS J19432533+1005223| 7.620| 7.035| 6.841|
|GJ 4363         |             |23 49 15.02|+10 05 38.8|2MASS J23491501+1005385| 9.459| 8.920| 8.676|
|Wo 9099         |HIP 12828    |02 44 56.54|+10 06 50.9|2MASS J02445655+1006510| 3.658| 3.439| 3.463|
|GJ 3666         |             |11 28 56.25|+10 10 39.5|2MASS J11285624+1010395| 8.478| 7.994| 7.671|
|GJ 3487         |HIP 40372    |08 14 31.97|+10 11 17.9|2MASS J08143197+1011178| 5.641| 5.217| 5.106|
|Gl 16           |HIP 1463     |00 18 16.59|+10 12 10.0|2MASS J00181659+1012100| 7.564| 6.922| 6.741|
|GJ 3643         |HIP 54227    |11 05 43.14|+10 14 09.5|2MASS J11054316+1014093| 8.643| 8.049| 7.797|
|GJ 3716         |HIP 59608    |12 13 25.94|+10 15 44.4|2MASS J12132593+1015445| 5.405| 5.325| 5.236|
|GJ 2150         |             |20 45 42.11|+10 17 02.3|2MASS J20454210+1017020|12.065|11.560|11.416|
|Gl 228 A        |HIP 29316 A  |06 10 54.80|+10 19 05.0|2MASS J06105481+1019056| 6.795| 6.306| 6.032|
|Gl 228 B        |HIP 29316 B  |06 10 54.87|+10 19 07.4|2MASS J06105481+1019056| 6.795| 6.306| 6.032|
|GJ 3354 B       |             |05 34 15.08|+10 19 09.2|2MASS J05341507+1019091| 9.186| 8.646| 8.425|
|GJ 3353 A       |             |05 34 15.14|+10 19 14.2|2MASS J05341513+1019142| 8.561| 8.000| 7.768|
|GJ 3128         |             |02 02 16.24|+10 20 13.9|2MASS J02021620+1020136| 9.842| 9.254| 8.928|
|GJ 1178         |             |13 47 24.38|+10 21 37.9|2MASS J13472436+1021379|14.407|14.139|14.235|
|Gl 514          |HIP 65859    |13 29 59.79|+10 22 37.8|2MASS J13295979+1022376| 5.902| 5.300| 5.036|
|Gl 768.1 B      |Wo 9671 B    |19 51 00.67|+10 24 40.1|2MASS J19510068+1024400| 8.888| 8.301| 8.012|
|GJ 3835         |             |14 14 59.12|+10 24 40.4|2MASS J14145912+1024402| 9.165| 8.547| 8.288|
|Gl 768.1 A      |Wo 9671 A    |19 51 01.64|+10 24 56.6|2MASS J19510166+1024567| 4.234| 3.863| 3.902|
|GJ 1014         |             |00 35 55.52|+10 28 35.5|2MASS J00355557+1028352|10.222| 9.656| 9.367|
|Gl 426.1 B      |Wo 9359 B    |11 23 55.54|+10 31 45.4|2MASS J11235546+1031459| 3.082| 2.840| 2.790|
|Gl 426.1 A      |Wo 9359 A    |11 23 55.45|+10 31 46.2|2MASS J11235546+1031459| 3.082| 2.840| 2.790|
|GJ 3838         |             |14 17 04.88|+10 35 36.0|2MASS J14170487+1035359| 8.185| 7.533| 7.279|
|GJ 3906         |HIP 75672    |15 27 38.02|+10 35 39.1|2MASS J15273801+1035389| 7.418| 6.841| 6.654|
|Gl 828.4        |Wo 9742      |21 28 11.70|+10 36 38.1|2MASS J21281170+1036381| 7.277| 6.931| 6.805|
|GJ 4169         |             |20 53 33.06|+10 37 02.3|2MASS J20533304+1037020| 9.348| 8.753| 8.481|
|Gl 230          |HIP 29525    |06 13 12.50|+10 37 37.7|2MASS J06131250+1037374| 5.253| 5.010| 4.849|
|Gl 727          |HIP 92283    |18 48 29.22|+10 44 43.6|2MASS J18482922+1044438| 6.025| 5.508| 5.391|
|Gl 538          |HIP 68682    |14 03 32.35|+10 47 12.4|2MASS J14033235+1047121| 5.388| 4.765| 4.459|
|Gl 120          |             |02 57 31.04|+10 47 24.5|2MASS J02573103+1047245| 9.162| 8.663| 8.428|
|Gl 600          |HIP 77725 A  |15 52 08.24|+10 52 28.1|2MASS J15520822+1052281| 6.692| 6.012| 5.819|
|Gl 734 A        |             |18 54 53.66|+10 58 40.2|2MASS J18545365+1058401| 6.701| 6.057| 5.893|
|Gl 734 B        |             |18 54 53.82|+10 58 43.5|2MASS J18545381+1058434| 7.139| 6.754| 6.557|
|GJ 3326         |             |05 04 14.76|+11 03 23.8|2MASS J05041476+1103238| 9.144| 8.609| 8.311|
|GJ 3998         |HIP 84460    |17 16 00.64|+11 03 27.6|2MASS J17160063+1103274| 7.634| 7.020| 6.816|
|GJ 1156         |             |12 18 59.41|+11 07 33.9|2MASS J12185939+1107338| 8.525| 7.880| 7.570|
|GJ 1272 A       |HIP 112354 A |22 45 27.87|+11 11 31.0|2MASS J22452785+1111315| 7.680| 7.139| 7.011|
|GJ 1272 B       |HIP 112354 B |22 45 27.85|+11 11 33.4|2MASS J22452785+1111315| 7.680| 7.139| 7.011|
|GJ 3302         |             |04 36 39.35|+11 13 17.5|2MASS J04363935+1113174|10.089| 9.553| 9.301|
|Gl 208          |HIP 26335    |05 36 30.99|+11 19 40.3|2MASS J05363099+1119401| 6.126| 5.436| 5.269|
|GJ 4059         |             |18 26 24.60|+11 20 57.4|2MASS J18262459+1120575| 8.918| 8.368| 8.127|
|GJ 1184         |Wo 9485      |14 32 13.15|+11 21 11.1|2MASS J14321316+1121113| 7.287| 6.688| 6.515|
|Wo 9709 B       |HIP 102782 B |20 49 23.66|+11 24 08.5|2MASS J20492365+1124087| 7.272| 6.699| 6.603|
|Wo 9709 A       |HIP 102782 A |20 49 23.64|+11 24 09.1|2MASS J20492365+1124087| 7.272| 6.699| 6.603|
|Gl 513          |             |13 29 21.31|+11 26 26.7|2MASS J13292131+1126264| 8.368| 7.820| 7.535|
|GJ 2080         |             |10 29 07.47|+11 27 19.4|2MASS J10290747+1127193|15.902|15.552|      |
|Gl 315          |HIP 42499    |08 39 50.79|+11 31 21.6|2MASS J08395078+1131214| 5.989| 5.556| 5.439|
|GJ 3140         |             |02 10 13.51|+11 31 59.9|2MASS J02101350+1131597| 8.287| 7.384| 7.071|
|GJ 1186         |             |14 53 37.19|+11 34 12.6|2MASS J14533718+1134124|10.577| 9.974| 9.652|
|GJ 3398         |             |06 36 06.39|+11 37 03.1|2MASS J06360639+1137032| 9.794| 9.307| 8.994|
|GJ 4126         |HIP 97767    |19 52 03.44|+11 37 42.0|2MASS J19520343+1137421| 5.284| 4.718| 4.576|
|Gl 330          |HIP 43948 A  |08 57 04.69|+11 38 49.1|2MASS J08570468+1138490| 7.311| 6.781| 6.486|
|GJ 1215         |             |17 17 44.08|+11 40 11.9|2MASS J17174408+1140117| 9.817| 9.260| 8.931|
|GJ 3221         |             |03 23 22.42|+11 41 13.5|2MASS J03232241+1141134| 8.386| 7.805| 7.562|
|Gl 480          |HIP 61706    |12 38 52.44|+11 41 46.2|2MASS J12385241+1141461| 7.581| 6.939| 6.691|
|Gl 112.1        |Wo 9100      |02 46 17.28|+11 46 30.9|2MASS J02461726+1146309| 6.285| 5.691| 5.529|
|GJ 3291         |             |04 27 53.52|+11 46 54.8|2MASS J04275352+1146548| 9.699| 9.133| 8.893|
|GJ 3576         |             |09 57 57.99|+11 48 28.8|2MASS J09575798+1148287|10.092| 9.460| 9.176|
|GJ 3695         |HIP 58321    |11 57 32.80|+11 49 39.9|2MASS J11573278+1149398| 8.429| 7.794| 7.574|
|GJ 2044         |             |05 38 26.57|+11 50 06.4|2MASS J05382657+1150064|12.755|12.414|12.313|
|Gl 642          |HIP 82694    |16 54 12.03|+11 54 52.9|2MASS J16541202+1154529| 7.886| 7.318| 7.106|
|GJ 1063         |Wo 9128      |03 44 51.13|+11 55 12.0|2MASS J03445108+1155118| 6.927| 6.318| 6.204|
|GJ 3990         |             |17 09 52.76|+11 55 34.1|2MASS J17095274+1155341| 9.611| 8.997| 8.729|
|Gl 759          |HIP 95447    |19 24 58.20|+11 56 39.9|2MASS J19245822+1156401| 3.553| 3.327| 3.037|
|GJ 3598         |             |10 24 20.18|+11 57 20.7|2MASS J10242017+1157207| 8.847| 8.292| 8.022|
|Wo 9316 A       |HIP 49669    |10 08 22.31|+11 58 02.0|2MASS J10082229+1158018| 1.665| 1.658| 1.640|
|Wo 9316 D       |             |10 08 08.76|+11 58 15.8|2MASS J10080875+1158158|10.593|10.147|10.087|
|Wo 9316 BC      |             |10 08 12.79|+11 59 49.1|2MASS J10081279+1159491| 6.422| 5.990| 5.875|
|GJ 3636         |             |11 00 50.43|+12 04 10.8|2MASS J11005043+1204108|10.676|10.117| 9.782|
|GJ 3160         |HIP 11558    |02 28 54.68|+12 05 21.0|2MASS J02285466+1205209| 8.373| 7.768| 7.581|
|GJ 3850         |HIP 70826    |14 29 01.18|+12 07 20.2|2MASS J14290118+1207200| 6.667| 6.140| 6.034|
|Gl 251.1        |Wo 9221      |06 54 56.98|+12 09 29.2|2MASS J06545697+1209291| 8.277| 7.626| 7.520|
|GJ 4336         |             |23 26 32.49|+12 09 33.4|2MASS J23263239+1209328| 8.962| 8.302| 8.084|
|Gl 872 B        |             |22 46 42.34|+12 10 20.9|2MASS J22464232+1210214| 7.944| 7.473| 7.300|
|Gl 872 A        |HIP 112447   |22 46 41.58|+12 10 22.4|2MASS J22464156+1210228| 3.358| 3.078| 2.961|
|GJ 3285         |             |04 25 53.72|+12 11 48.3|2MASS J04255373+1211485|14.485|14.347|14.249|
|GJ 1269 B       |Wo 9783 B    |22 28 07.34|+12 14 54.5|2MASS J22280733+1214552| 5.480| 5.038| 4.936|
|GJ 1269 A       |Wo 9783 A    |22 28 07.36|+12 14 55.4|2MASS J22280733+1214552| 5.480| 5.038| 4.936|
|Wo 9207         |HIP 29800    |06 16 26.62|+12 16 19.8|2MASS J06162660+1216194| 4.469| 4.204| 4.245|
|Wo 9249 C       |HIP 39495 C  |08 04 22.88|+12 17 16.9|2MASS J08042293+1217189| 7.176| 6.980| 6.917|
|Wo 9249 A       |HIP 39495 A  |08 04 23.14|+12 17 22.5|2MASS J08042313+1217226| 6.249| 5.830| 5.734|
|Wo 9249 B       |HIP 39495 B  |08 04 23.14|+12 17 23.0|2MASS J08042313+1217226| 6.249| 5.830| 5.734|
|Gl 494          |HIP 63510    |13 00 46.58|+12 22 32.6|2MASS J13004666+1222325| 6.437| 5.786| 5.578|
|GJ 3871         |             |14 52 28.54|+12 23 32.9|2MASS J14522854+1223330| 7.967| 7.340| 7.115|
|Gl 74           |HIP 8275     |01 46 38.72|+12 24 42.4|2MASS J01463871+1224424| 6.929| 6.437| 6.319|
|Gl 213          |HIP 26857    |05 42 09.27|+12 29 21.6|2MASS J05420897+1229252| 7.124| 6.627| 6.389|
|GJ 3245         |             |03 42 29.45|+12 31 33.8|2MASS J03422933+1231368| 9.599| 9.113| 8.878|
|GJ 3348 B       |             |05 28 56.51|+12 31 53.7|2MASS J05285650+1231539| 9.649| 9.056| 8.791|
|Gl 761 AB       |HIP 95730    |19 28 15.40|+12 32 09.3|2MASS J19281540+1232097| 7.049| 6.517| 6.350|
|GJ 3347 A       |HIP 25662    |05 28 51.63|+12 33 03.0|2MASS J05285163+1233031| 5.611| 5.370| 5.326|
|Gl 681          |HIP 86032    |17 34 56.07|+12 33 36.1|2MASS J17345606+1233361| 1.833| 1.718| 1.683|
|GJ 3817         |             |13 58 13.93|+12 34 43.8|2MASS J13581392+1234438| 8.269| 7.687| 7.439|
|Gl 464          |HIP 60475    |12 23 53.56|+12 34 48.9|2MASS J12235353+1234491| 7.483| 6.861| 6.634|
|GJ 1203         |HIP 81018    |16 32 45.19|+12 36 46.0|2MASS J16324524+1236460| 8.429| 7.902| 7.675|
|GJ 3051         |             |00 44 19.34|+12 37 02.7|2MASS J00441933+1237027| 8.868| 8.301| 8.083|
|GJ 2158         |             |23 40 23.70|+12 37 41.8|2MASS J23402369+1237418|13.224|12.996|12.926|
|GJ 3362         |             |05 40 16.09|+12 39 00.5|2MASS J05401608+1239008| 8.072| 7.409| 7.199|
|GJ 4227         |             |21 51 17.51|+12 50 30.8|2MASS J21511741+1250303| 9.349| 8.803| 8.539|
|GJ 3531         |             |09 06 14.09|+12 51 34.8|2MASS J09061408+1251347| 9.243| 8.636| 8.352|
